Hr.Stroke.LAABN,Hr.Stroke.C0,Hr.Stroke.C1,Hr.Stroke.C2,Hr.Stroke.C3,Hr.Stroke.C4,Hr.Bleed.lt75.Dab,Hr.Bleed.75over.Dab,Hr.Bleed.lt75.War,Hr.Bleed.75over.War,Hr.Bleed.lt75.Riv,Hr.Bleed.75over.Riv,Hr.Stroke.Dab,Hr.Stroke.War,Hr.Stroke.Riv,Prob.Death.stroke,Prob.DepState.stroke,Prob.IndState.stroke,Prob.Death.Bleed.Dab,Prob.Death.Bleed.War,Prob.Death.Bleed.Riv,Prob.Ich.Bleed.Dab,Prob.Ich.Bleed.War,Prob.Ich.Bleed.Riv,Prob.Nich.Bleed.Dab,Prob.Nich.Bleed.War,Prob.Nich.Bleed.Riv,Prob.Gos2.Ich,Prob.Gos3.Ich,Prob.Gos4.Ich,Prob.Gos5.Ich,Util.DepState.Stroke,Util.IndState.Stroke,Util.Gos2,Util.Gos3,Util.Gos4,Util.Gos5,Util.Nich,Cost.Death.Stroke,Cost.DepState.Inst,Cost.DepState.Cont,Cost.IndState.Inst,Cost.IndState.Cont,Cost.Gos2.Inst,Cost.Gos2.Cont,Cost.Gos3.Inst,Cost.Gos3.Cont,Cost.Gos4.Inst,Cost.Gos4.Cont,Cost.Gos5.Inst,Cost.Gos5.Cont,Cost.Death.Bleed,Cost.Nich,Cost.Dab,Cost.War,Cost.Riv,Sens,Spec,hrProp.C0,hrProp.C1,hrProp.CV0,hrProp.CV1
0.0798,0.019777946,0.028718449,0.040710207,0.060010794,0.086908847,0.021558872,0.047540306,0.032061913,0.043406366,0.029785056,0.051747727,0.285940242,0.378562107,0.351392717,0.250974279,0.538401255,0.210624466,0.124777286,0.124777286,0.124777286,0.090476005,0.090476005,0.090476005,0.78474671,0.78474671,0.78474671,0.133765476,0.132046078,0.076403602,0.657784845,0.483012801,0.820271926,0,0.223262813,0.6395885,0.894675425,0.996458749,6794.117608,2793.217732,6180.025447,551.1612997,3220.824849,47715.26195,50171.60512,8910.445518,33938.25019,37046.99428,0,1288.742497,0,6794.117608,1251.869755,821.25,257.1145342,767,0.948079822,0.402850002,0.113122462,0.216231769,0.118279845,0.0503114
0.0785,0.019795718,0.028751966,0.04073253,0.060012455,0.086969815,0.018794914,0.0479537,0.030127142,0.045473336,0.029885863,0.038442001,0.225661181,0.263718014,0.312411453,0.229929852,0.559096713,0.210973435,0.127267074,0.127267074,0.127267074,0.093944271,0.093944271,0.093944271,0.778788655,0.778788655,0.778788655,0.132239993,0.127249872,0.087833063,0.652677072,0.48240712,0.819355228,0,0.227924821,0.639098512,0.893441942,0.994527587,7786.283006,2872.306482,6428.189714,538.651773,2996.272908,43734.28829,49984.60926,10097.73565,33909.60905,26209.42069,0,1264.711569,0,7786.283006,1221.213557,821.25,253.9493439,767,0.951647863,0.355746554,0.334342737,0.160102576,0.039018799,0.026863292
0.0816,0.019797,0.028763595,0.040758413,0.060049934,0.086982278,0.018518519,0.060768913,0.028745163,0.045473336,0.032215765,0.047840554,0.310060544,0.302262518,0.241685332,0.231488698,0.586574427,0.181936874,0.133547551,0.133547551,0.133547551,0.058516657,0.058516657,0.058516657,0.807935792,0.807935792,0.807935792,0.106795036,0.139401209,0.088944668,0.664859087,0.485403646,0.81985446,0,0.223352194,0.637299182,0.895493749,0.994906919,4902.577051,2778.424137,6087.770988,549.7890342,3523.399817,46398.36582,49492.67725,9636.207646,33877.65742,24521.58736,0,1206.265192,0,4902.577051,1259.91834,821.25,257.2758687,767,0.928912293,0.347320641,0.255263724,0.270338735,0.056859832,0.120440257
0.0775,0.019805902,0.028772706,0.040761938,0.06005293,0.086997921,0.018242123,0.057875155,0.03620785,0.04588673,0.035098527,0.041305776,0.229017825,0.307916997,0.355619298,0.233047545,0.572057664,0.194894791,0.120177832,0.120177832,0.120177832,0.083773964,0.083773964,0.083773964,0.796048204,0.796048204,0.796048204,0.107670138,0.152483553,0.080249113,0.659597196,0.487202305,0.821128455,0,0.227934401,0.639909555,0.894342631,0.997545362,5658.474534,2830.931756,6298.000827,525.0379842,3138.038234,45308.57886,49838.40227,9770.980058,33923.96622,26059.38087,0,1215.994967,0,5658.474534,1222.632166,821.25,255.996721,767,0.94753087,0.309360058,0.095037931,0.142771756,0.132754221,0.08445493
0.0811,0.019808544,0.02879229,0.040766188,0.06005693,0.087110007,0.024046434,0.058288549,0.033167496,0.040099215,0.027893953,0.051946614,0.209411016,0.387729949,0.384290864,0.24395947,0.559639029,0.196401501,0.110688369,0.110688369,0.110688369,0.078565157,0.078565157,0.078565157,0.810746474,0.810746474,0.810746474,0.12425283,0.146107085,0.078346757,0.651293327,0.485129876,0.821789452,0,0.228225988,0.637669729,0.894263937,0.994162565,5327.789663,2719.259949,6498.312784,543.8310803,3229.107192,44828.81629,49960.71524,9907.756543,33914.77123,29373.24618,0,1299.74567,0,5327.789663,1230.695478,821.25,257.5426204,767,0.932062699,0.34429901,0.097290794,0.228505289,0.158351485,0.071373051
0.0787,0.019811653,0.028798052,0.040779742,0.060062411,0.087116401,0.023217247,0.048780488,0.032061913,0.038445639,0.0342853,0.035013002,0.158944757,0.356248722,0.287854382,0.256430242,0.557732031,0.185837728,0.113865081,0.113865081,0.113865081,0.087148481,0.087148481,0.087148481,0.798986437,0.798986437,0.798986437,0.115699569,0.127672918,0.083536331,0.673091181,0.482017912,0.817469628,0,0.221390729,0.638331238,0.895311232,0.998638135,5152.222457,2820.618307,6401.333614,539.2109712,3041.940247,49197.84893,49743.8305,9242.247723,33953.20977,25780.49167,0,1232.195049,0,5152.222457,1276.225473,821.25,252.4606967,767,0.971018536,0.343004536,0.051001458,0.152585507,0.000186356,0.057687773
0.0766,0.019821926,0.028821041,0.040783611,0.060066862,0.087133895,0.020729685,0.049607276,0.028468767,0.045059942,0.030602876,0.041593079,0.225244261,0.343575134,0.225645286,0.26812159,0.556002278,0.175876132,0.123523821,0.123523821,0.123523821,0.091880882,0.091880882,0.091880882,0.784595296,0.784595296,0.784595296,0.127599455,0.135368072,0.082064851,0.654967622,0.484162936,0.821424874,0,0.228712137,0.636730398,0.892717036,0.99816624,6232.866725,2828.257932,6470.38529,530.4895379,2828.307235,44705.45387,49858.61311,8967.944246,33906.50023,29755.56411,0,1273.674694,0,6232.866725,1259.699407,821.25,256.6354767,767,0.986577559,0.335826402,0.049214652,0.152259447,0.002915303,0.001941352
0.0739,0.019835892,0.028842524,0.040793307,0.060077982,0.087160287,0.019900498,0.045059942,0.032338308,0.045473336,0.033710226,0.052008034,0.248625686,0.450547642,0.274905497,0.238503507,0.576663202,0.184833291,0.140122463,0.140122463,0.140122463,0.090234741,0.090234741,0.090234741,0.769642796,0.769642796,0.769642796,0.115529127,0.118009229,0.085332616,0.681129028,0.488230438,0.821655424,0,0.221682195,0.640408849,0.893621894,0.998444162,3623.7275,2901.306331,6463.289897,547.1405937,3459.236243,45881.44659,49897.68355,9941.003588,33875.35783,29821.71153,0,1295.942758,0,3623.7275,1237.943189,821.25,253.704303,767,0.941429324,0.332417584,0.048416204,0.152935603,0.012853975,0.224668871
0.0819,0.019851796,0.028842869,0.04081827,0.060092942,0.087204143,0.018242123,0.054981397,0.02957435,0.04175279,0.03793237,0.054838841,0.147474677,0.311851807,0.255780918,0.248636009,0.565208492,0.186155498,0.121671333,0.121671333,0.121671333,0.079987001,0.079987001,0.079987001,0.798341665,0.798341665,0.798341665,0.118358771,0.113069305,0.073586244,0.69498568,0.483924166,0.819890427,0,0.222276558,0.642024127,0.891582988,0.998923733,5497.398661,2836.263654,6612.787778,519.0738431,3055.146578,45553.31154,50308.8886,10496.98065,33861.40725,27046.85687,0,1273.783729,0,5497.398661,1206.666375,821.25,253.1320014,767,0.937524829,0.386342756,0.127373426,0.259852188,0.025467818,0.087182319
0.0778,0.019873772,0.028843859,0.040821372,0.060100865,0.087243965,0.021835268,0.051260852,0.033167496,0.037618851,0.025803226,0.041500585,0.270349341,0.316847151,0.376043283,0.234606391,0.578383226,0.187010382,0.13903615,0.13903615,0.13903615,0.113257595,0.113257595,0.113257595,0.747706256,0.747706256,0.747706256,0.124532747,0.15583873,0.069189774,0.650438749,0.485336468,0.819548087,0,0.223853639,0.640663596,0.895003948,0.995486669,7817.808293,2902.692409,6290.920253,550.7957003,3273.56532,46529.1951,49834.752,9226.880676,33957.05826,30301.63479,0,1307.333993,0,7817.808293,1290.237492,821.25,257.7019469,767,0.93517904,0.300103135,0.099465745,0.236048233,0.003321551,0.053326734
0.0812,0.019894431,0.028851607,0.040822883,0.060113943,0.087267842,0.025704809,0.054981397,0.030679934,0.042992972,0.029013115,0.04311341,0.202332065,0.263474469,0.311240057,0.252533125,0.555973639,0.191493235,0.155032165,0.155032165,0.155032165,0.08157786,0.08157786,0.08157786,0.763389975,0.763389975,0.763389975,0.129326859,0.142230239,0.081794917,0.646647986,0.48710615,0.820653337,0,0.227701579,0.634934341,0.894029411,0.996355279,9420.330363,2737.426136,6488.535872,556.9151749,2898.639185,45135.72764,49802.13831,10040.59166,33959.29463,31123.19982,0,1262.483072,0,9420.330363,1194.56795,821.25,256.1367688,767,0.939061868,0.32076781,0.039995154,0.210135681,0.008225998,0.116542082
0.0783,0.019901554,0.028854428,0.040830188,0.060129215,0.087270643,0.018518519,0.057875155,0.0328911,0.054981397,0.032097596,0.050319311,0.291158007,0.293626365,0.237846301,0.255650818,0.535008357,0.209340825,0.100134341,0.100134341,0.100134341,0.067595725,0.067595725,0.067595725,0.832269934,0.832269934,0.832269934,0.109429574,0.134642553,0.080212279,0.675715594,0.48329119,0.817314834,0,0.224949236,0.639158705,0.895888698,0.997907439,8429.072208,2875.123657,6134.012644,540.6559404,3333.531671,44959.02565,50031.09886,11156.93462,33903.40816,28006.63261,0,1273.667003,0,8429.072208,1282.126714,821.25,252.7925326,767,0.942024116,0.327424348,0.133843596,0.1580448,0.009956969,0.083437285
0.0847,0.019911598,0.028855088,0.040913262,0.060131836,0.087271566,0.021282477,0.053741215,0.034273079,0.038445639,0.029772163,0.052992994,0.253631325,0.35494623,0.308011853,0.265003897,0.55641869,0.178577413,0.099510611,0.099510611,0.099510611,0.116397243,0.116397243,0.116397243,0.784092146,0.784092146,0.784092146,0.101646586,0.135351959,0.084530679,0.678470776,0.48515949,0.817274459,0,0.223179606,0.641742554,0.892426243,0.997718124,7773.887307,2835.825923,6453.850857,550.9024854,3543.098058,40012.18508,49969.7674,10746.60364,33889.41868,26089.30904,0,1249.075546,0,7773.887307,1241.595909,821.25,253.2908064,767,0.930219646,0.364250874,0.098555767,0.185571252,0.022792033,0.150089949
0.0779,0.019916104,0.028872166,0.040916943,0.0601433,0.087276553,0.022940851,0.057875155,0.029297955,0.043406366,0.031885646,0.036081466,0.30468991,0.422708879,0.257836672,0.250974279,0.515777674,0.233248047,0.092472998,0.092472998,0.092472998,0.092297784,0.092297784,0.092297784,0.815229218,0.815229218,0.815229218,0.118576759,0.151147834,0.072619162,0.657656245,0.486568258,0.820506014,0,0.227751508,0.637645418,0.89289663,0.997365635,4906.332483,2821.554601,6063.558284,554.7153486,3114.283657,55135.91036,50156.93925,10858.05857,33914.962,23424.7758,0,1255.412097,0,4906.332483,1253.807045,821.25,257.3322939,767,0.978597382,0.317397032,0.164388832,0.215029456,0.127592357,0.06908705
0.0784,0.019918331,0.028907966,0.040938019,0.060147906,0.087280637,0.020176893,0.053327821,0.02763958,0.048780488,0.031459816,0.041109302,0.158910783,0.279984783,0.2473629,0.233047545,0.557990337,0.208962118,0.102917701,0.102917701,0.102917701,0.089952865,0.089952865,0.089952865,0.807129434,0.807129434,0.807129434,0.108236964,0.143745376,0.09988782,0.64812984,0.481832828,0.821028458,0,0.224935343,0.63458915,0.894338181,0.994876822,5724.799137,2777.965849,6207.471207,577.6971154,3216.966898,45037.92694,49585.85447,9876.70904,33842.0958,29212.05485,0,1272.303449,0,5724.799137,1255.848944,821.25,257.4974558,767,0.960969753,0.321220426,0.053652388,0.26481304,0.019540975,0.045466866
0.0823,0.019946891,0.028918616,0.040947998,0.060149137,0.087316176,0.018518519,0.051260852,0.025981205,0.040512609,0.028969395,0.046998637,0.217242972,0.362726663,0.293065768,0.250974279,0.55720843,0.191817291,0.147845829,0.147845829,0.147845829,0.055813067,0.055813067,0.055813067,0.796341104,0.796341104,0.796341104,0.089146575,0.143863887,0.071533251,0.695456287,0.482577817,0.821373271,0,0.223928557,0.638035232,0.894467664,0.997272569,7599.052877,2791.720275,6213.493243,548.6775477,3480.491682,46111.65725,49883.73506,10035.59041,33963.64726,26170.78381,0,1293.46344,0,7599.052877,1316.126767,821.25,256.4924898,767,0.921263233,0.362535117,0.109934235,0.261227783,0.098517489,0.068797772
0.0787,0.019952355,0.028988235,0.040961868,0.060204051,0.087418022,0.020729685,0.055808185,0.030956329,0.040099215,0.028930898,0.047875958,0.220506004,0.292736612,0.306528435,0.254871395,0.565388965,0.17973964,0.149980363,0.149980363,0.149980363,0.082702958,0.082702958,0.082702958,0.767316679,0.767316679,0.767316679,0.119548926,0.138496239,0.085713221,0.656241614,0.483453461,0.817970066,0,0.226172076,0.635534901,0.890821607,0.998314685,6531.945084,2854.492616,6059.912536,514.0007859,3255.991292,42629.02568,49799.95079,9549.884213,33911.32893,30166.37481,0,1258.488376,0,6531.945084,1241.333579,821.25,257.4088962,767,0.979178852,0.365011352,0.086099552,0.200730601,0.016178342,0.027096638
0.081,0.019953565,0.028994874,0.040982475,0.060206713,0.087486809,0.018794914,0.047540306,0.035102266,0.040099215,0.02935433,0.045259027,0.261352563,0.288410169,0.326614741,0.261886204,0.527044914,0.211068882,0.11017931,0.11017931,0.11017931,0.070756897,0.070756897,0.070756897,0.819063794,0.819063794,0.819063794,0.096327905,0.157312442,0.079974063,0.66638559,0.480798899,0.8194503,0,0.221693952,0.635057889,0.893894379,0.998464578,5039.814596,2770.158949,6229.334184,564.0297759,3323.578123,46944.52671,50214.06937,10220.13817,33869.74045,29951.04585,0,1278.334267,0,5039.814596,1265.908837,821.25,255.9632975,767,0.96562951,0.333144452,0.142628215,0.123143818,0.059005062,0.085197911
0.0779,0.019973001,0.028999877,0.040986253,0.060226946,0.087541766,0.020176893,0.052914427,0.036760641,0.045473336,0.036017697,0.042661778,0.241487517,0.285437043,0.313830417,0.245518316,0.566838663,0.18764302,0.14042952,0.14042952,0.14042952,0.085690675,0.085690675,0.085690675,0.773879805,0.773879805,0.773879805,0.100718396,0.133829608,0.071573753,0.693878243,0.48330523,0.820713061,0,0.227811854,0.63674729,0.889795623,0.998479012,5081.038841,2771.048983,6965.130304,559.9849966,3360.709532,47966.5227,49909.58913,10290.48016,33935.71199,26951.25449,0,1279.11733,0,5081.038841,1295.492836,821.25,252.9646431,767,0.944592206,0.378530993,0.078318893,0.317559577,0.013933928,0.002521747
0.082,0.019973051,0.029009435,0.041011426,0.06023276,0.087599819,0.027915976,0.058288549,0.032614704,0.040926002,0.027856702,0.041805027,0.174680194,0.259604037,0.26552272,0.230709275,0.599422117,0.169868608,0.113030376,0.113030376,0.113030376,0.096145808,0.096145808,0.096145808,0.790823816,0.790823816,0.790823816,0.116643044,0.152379704,0.084518035,0.646459217,0.48694636,0.820970224,0,0.22657179,0.639289944,0.892746393,0.999992789,5877.766727,2860.148404,6302.502201,551.88754,2954.76971,48057.38818,50111.38383,9551.118356,33892.13798,26881.96941,0,1286.506663,0,5877.766727,1198.091719,821.25,253.3007087,767,0.977639942,0.345690138,0.116975823,0.263683917,0.105857364,0.075980394
0.0765,0.019979037,0.029022961,0.041019559,0.060247823,0.087603061,0.022664456,0.054981397,0.025981205,0.038445639,0.029519338,0.051693312,0.226991825,0.392975712,0.245675761,0.258768511,0.554432083,0.186799406,0.122067439,0.122067439,0.122067439,0.069167823,0.069167823,0.069167823,0.808764738,0.808764738,0.808764738,0.118095839,0.135655459,0.082385224,0.663863478,0.487679508,0.818721129,0,0.228900309,0.636352009,0.894687006,0.998992613,5026.073439,2795.895959,6143.9695,549.8980808,3275.123332,46257.81514,50337.71036,10697.53437,33951.53202,26455.40027,0,1250.128376,0,5026.073439,1260.648024,821.25,253.0097876,767,0.971546598,0.399934393,0.10174988,0.226665055,0.006023261,0.044854933
0.08,0.019979107,0.02903903,0.041089611,0.060263258,0.087610815,0.017412935,0.042166184,0.031509121,0.037205457,0.030911554,0.052943765,0.203786603,0.358967464,0.24187699,0.263445051,0.519349682,0.217205268,0.077777872,0.077777872,0.077777872,0.115838388,0.115838388,0.115838388,0.80638374,0.80638374,0.80638374,0.125888117,0.147162177,0.081794746,0.64515496,0.481891628,0.820899938,0,0.230302,0.640856896,0.891376021,0.999249638,9842.734899,2796.671115,6582.688057,545.9807712,3163.196683,48341.74855,50123.67295,10997.02412,33920.28557,25395.04836,0,1247.199226,0,9842.734899,1251.328416,821.25,255.6031728,767,0.925190937,0.346052811,0.202355456,0.187607025,0.004459888,0.068430445
0.083,0.019987457,0.029039607,0.041091068,0.060276665,0.087620208,0.021835268,0.051674246,0.029297955,0.042992972,0.031939385,0.053610012,0.209202573,0.392735279,0.264975365,0.254871395,0.544742583,0.200386022,0.132171257,0.132171257,0.132171257,0.088052387,0.088052387,0.088052387,0.779776355,0.779776355,0.779776355,0.10540909,0.148508259,0.083585972,0.662496679,0.485800039,0.819123712,0,0.22578948,0.642284173,0.893417501,0.998765444,7366.209572,2898.827881,6430.949838,543.3434967,3277.341205,39336.97932,50009.06045,9479.676115,33916.80719,26423.97139,0,1308.138229,0,7366.209572,1248.01109,821.25,255.9633928,767,0.964472087,0.395653712,0.061716414,0.262790309,0.049681387,0.226274218
0.0764,0.020013476,0.029040983,0.04109169,0.060329998,0.0876682,0.021282477,0.04588673,0.02957435,0.04588673,0.029697723,0.041532184,0.207634157,0.340273816,0.379064997,0.237724084,0.590045386,0.172230529,0.117517259,0.117517259,0.117517259,0.08546673,0.08546673,0.08546673,0.797016011,0.797016011,0.797016011,0.119709474,0.137943133,0.100594425,0.641752967,0.483076324,0.820947101,0,0.224314553,0.638426572,0.894634705,0.998696684,7193.656775,2875.11429,6247.306224,536.825149,3049.124362,46532.29708,50122.89491,11541.37387,33867.5431,28292.49289,0,1294.274768,0,7193.656775,1246.227297,821.25,254.6539055,767,0.951859332,0.392680253,0.197963552,0.177550102,0.022258884,0.013997026
0.082,0.020014736,0.02904267,0.041123606,0.060365349,0.087766267,0.019624102,0.047126912,0.024875622,0.039272427,0.039912298,0.040669634,0.187801263,0.318019076,0.300501943,0.255650818,0.56138415,0.182965032,0.111735776,0.111735776,0.111735776,0.092550223,0.092550223,0.092550223,0.795714001,0.795714001,0.795714001,0.122512834,0.14531263,0.071430878,0.660743658,0.484228933,0.821836216,0,0.225379508,0.640985235,0.894684324,0.996627274,9316.585446,2729.804234,5956.225015,512.3461725,3581.596437,44327.09786,49905.69998,11051.66766,33891.59497,24234.22497,0,1220.379222,0,9316.585446,1260.172653,821.25,257.119021,767,0.906088989,0.357575988,0.045702654,0.186278464,0.054312384,0.193473497
0.0783,0.020049514,0.029049761,0.041138995,0.060375456,0.08781422,0.023217247,0.050434064,0.030403538,0.042992972,0.032674407,0.045923704,0.28183122,0.449926998,0.254903644,0.240841777,0.58926108,0.169897143,0.097486752,0.097486752,0.097486752,0.097424828,0.097424828,0.097424828,0.80508842,0.80508842,0.80508842,0.105006067,0.132684033,0.097727843,0.664582058,0.484040044,0.821966181,0,0.22234645,0.637331403,0.895742627,0.999236602,8790.904775,2923.943008,6731.565019,538.0306544,3464.455692,43024.63651,50346.83509,9490.933786,33874.31386,24015.46033,0,1278.637574,0,8790.904775,1270.521028,821.25,257.5713713,767,0.931038709,0.341519251,0.152299415,0.196118904,0.002668824,0.089806852
0.078,0.020052528,0.029064801,0.041149057,0.060379502,0.087822645,0.020176893,0.056221579,0.024046434,0.042166184,0.03081591,0.043453757,0.272238817,0.238594878,0.265431942,0.26812159,0.5407672,0.19111121,0.108874551,0.108874551,0.108874551,0.072548607,0.072548607,0.072548607,0.818576842,0.818576842,0.818576842,0.112005441,0.139380018,0.076572853,0.672041687,0.488745512,0.819157935,0,0.224919121,0.638167401,0.89427589,0.999990052,5282.072331,2940.509128,6748.440204,564.1621126,3048.223369,47462.82538,50135.92365,10194.61322,33932.63257,30583.16843,0,1217.271729,0,5282.072331,1244.484391,821.25,255.4290136,767,0.942884022,0.352826288,0.047381124,0.136095722,0.010490227,0.102020041
0.0817,0.020063387,0.029077928,0.04121401,0.060413915,0.087824665,0.019900498,0.054154609,0.027363184,0.038445639,0.029404018,0.053105532,0.242059408,0.275982612,0.261124667,0.245518316,0.569569456,0.184912228,0.126713116,0.126713116,0.126713116,0.068993571,0.068993571,0.068993571,0.804293313,0.804293313,0.804293313,0.119478848,0.123072599,0.075726072,0.681722481,0.482518948,0.819443667,0,0.225184222,0.635520326,0.892931632,0.997576019,8640.065563,2810.744401,6023.323184,537.7076495,3150.829546,45551.26589,49847.45663,9806.283315,33872.36227,28702.35908,0,1249.315861,0,8640.065563,1274.017945,821.25,255.878172,767,0.96710447,0.366799405,0.103109906,0.191111645,0.001052039,0.064289547
0.0784,0.020075049,0.029089879,0.041214281,0.060430167,0.087832425,0.02238806,0.059528731,0.030403538,0.037618851,0.025026895,0.04990123,0.247135514,0.348544745,0.277648108,0.236165238,0.571656845,0.192177918,0.12705165,0.12705165,0.12705165,0.10765351,0.10765351,0.10765351,0.765294841,0.765294841,0.765294841,0.12578402,0.133973115,0.090427582,0.649815283,0.482535735,0.821079832,0,0.225916735,0.639529973,0.893314887,0.998158909,10625.22351,2880.346942,6641.67123,520.7389834,3499.640405,46528.37524,49944.63365,10585.55977,33903.99756,29997.05908,0,1262.529912,0,10625.22351,1263.231606,821.25,256.3066502,767,0.948458011,0.373062542,0.0596073,0.167028376,0.031551759,0.105206623
0.0834,0.020078,0.029118189,0.041226977,0.060472723,0.08784451,0.028468767,0.056634973,0.0328911,0.041339396,0.03764863,0.05150812,0.14669518,0.272142065,0.296424819,0.24629774,0.568899739,0.184802521,0.134169749,0.134169749,0.134169749,0.064607177,0.064607177,0.064607177,0.801223074,0.801223074,0.801223074,0.104463086,0.135790687,0.084530094,0.675216132,0.482260721,0.823313387,0,0.226998892,0.635956566,0.894205147,0.994589113,5745.628391,2751.044296,6474.814052,555.4050335,3181.051506,51723.94422,49683.60739,10295.26693,33909.641,23684.01297,0,1265.535549,0,5745.628391,1239.496819,821.25,256.6544645,767,0.933163313,0.394274487,0.109840154,0.198883934,0.000516207,0.019710355
0.0791,0.020082415,0.029123046,0.041228807,0.060481519,0.087869464,0.020176893,0.054154609,0.030679934,0.042992972,0.028390369,0.048624282,0.214403776,0.330368125,0.236403844,0.257989088,0.557291145,0.184719767,0.13273686,0.13273686,0.13273686,0.086610913,0.086610913,0.086610913,0.780652227,0.780652227,0.780652227,0.120603026,0.137805675,0.07683649,0.664754809,0.485405659,0.819870362,0,0.222659488,0.636804269,0.892389966,0.99637837,6502.967075,2847.917744,6351.025404,546.1381183,3217.911255,49154.45628,49584.63711,8874.99331,33916.27113,29663.27778,0,1289.870825,0,6502.967075,1259.393812,821.25,254.3753521,767,0.970904134,0.295187588,0.076730463,0.213441598,0.014238263,0.041171777
0.0778,0.020099101,0.029127354,0.04124049,0.060495145,0.08787506,0.021006081,0.054568003,0.030127142,0.039685821,0.031006227,0.050336438,0.203377069,0.315769955,0.39706653,0.236165238,0.563119861,0.200714901,0.140080137,0.140080137,0.140080137,0.097836539,0.097836539,0.097836539,0.762083324,0.762083324,0.762083324,0.104524151,0.138957728,0.066511558,0.690006563,0.484093007,0.822958,0,0.223820787,0.637224127,0.894858967,0.998985597,4641.832064,2802.15516,6861.311972,538.9076434,2985.235308,42224.43649,49911.48673,10019.80691,33946.13399,25543.6665,0,1237.204698,0,4641.832064,1266.752962,821.25,256.3752441,767,0.928510753,0.323521733,0.202456668,0.233592219,0.010900434,0.099424474
0.0794,0.020104651,0.029150903,0.041265261,0.060547469,0.087906749,0.019347706,0.04381976,0.028745163,0.039272427,0.030361394,0.042297605,0.193554012,0.297843895,0.25315418,0.242400624,0.57634554,0.181253836,0.140601992,0.140601992,0.140601992,0.091876555,0.091876555,0.091876555,0.767521452,0.767521452,0.767521452,0.110335552,0.138836766,0.070451666,0.680376017,0.485020226,0.821156449,0,0.227243738,0.637273367,0.894702884,0.996528696,8990.040325,2888.877462,6398.756305,543.7608641,3310.648343,43446.38368,50060.35953,11088.75789,33975.61079,23519.49279,0,1250.677889,0,8990.040325,1289.221873,821.25,257.0697852,767,0.939528041,0.328039439,0.067958024,0.23534744,0.019683566,0.078350171
0.073,0.020203909,0.029200539,0.041279128,0.060586047,0.087917362,0.018518519,0.054154609,0.033443892,0.042579578,0.032674552,0.040325907,0.196584945,0.306577465,0.263114548,0.272018706,0.561055133,0.166926161,0.100612426,0.100612426,0.100612426,0.08577181,0.08577181,0.08577181,0.813615765,0.813615765,0.813615765,0.114314799,0.136676616,0.082502778,0.666505808,0.483795027,0.820351477,0,0.227261259,0.637689654,0.894523183,0.995983866,7188.190789,2836.600752,6905.254521,536.5956469,3141.949478,48195.08207,49811.29079,8951.651682,33884.96577,26239.40762,0,1299.068763,0,7188.190789,1272.549633,821.25,257.5762795,767,0.933682174,0.32238508,0.042380717,0.182206358,0.011733565,0.112368103
0.0799,0.020220908,0.029247572,0.041281791,0.060588778,0.087951276,0.019900498,0.049607276,0.030679934,0.04381976,0.029204757,0.038418012,0.203229945,0.353438692,0.260722076,0.261886204,0.552043441,0.186070355,0.125271888,0.125271888,0.125271888,0.105989887,0.105989887,0.105989887,0.768738225,0.768738225,0.768738225,0.110290548,0.139400576,0.08169092,0.668617956,0.485893251,0.817620667,0,0.22813469,0.636600653,0.893719381,0.99498515,7656.115955,2786.331241,6836.548964,559.4167242,2864.801432,50867.51201,50141.31773,9221.828979,33878.08894,25032.56585,0,1257.879015,0,7656.115955,1288.364051,821.25,253.5031296,767,0.97482429,0.328233266,0.057023571,0.192590021,0.031818908,0.11226576
0.0779,0.020228057,0.029249707,0.041311393,0.0606005,0.087975028,0.016307352,0.058701943,0.031232725,0.052914427,0.0309978,0.050347662,0.231735471,0.282261752,0.235820519,0.240841777,0.538909081,0.220249142,0.120462537,0.120462537,0.120462537,0.091766249,0.091766249,0.091766249,0.787771214,0.787771214,0.787771214,0.124258942,0.15226601,0.075166525,0.648308524,0.482985695,0.820642402,0,0.224405344,0.635863603,0.892403309,0.998263386,7143.421225,2759.213556,6509.905914,528.7758968,3204.573209,45430.5536,50226.24306,11329.67929,33884.95661,28167.27563,0,1288.79345,0,7143.421225,1251.37617,821.25,258.6499072,767,0.926304473,0.376620969,0.09961928,0.219761231,0.001644732,0.07001398
0.088,0.020232525,0.029268373,0.041317453,0.060637847,0.088033347,0.023217247,0.059115337,0.030679934,0.040099215,0.024799303,0.046579689,0.167871564,0.373634701,0.466785214,0.250194856,0.559554317,0.190250827,0.128483343,0.128483343,0.128483343,0.101452195,0.101452195,0.101452195,0.770064462,0.770064462,0.770064462,0.124473417,0.135517855,0.083115955,0.656892773,0.484068124,0.820804733,0,0.228088772,0.637907902,0.89545121,0.999692696,4170.240931,2886.009027,6005.993941,562.2932126,3358.24942,48109.18072,50275.78751,10442.67076,33940.13794,29815.46364,0,1289.748351,0,4170.240931,1265.452932,821.25,254.8925041,767,0.954178139,0.381829805,0.043339904,0.205074081,0.008207827,0.235808869
